date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:56	260264/260264	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:56%20GMT	http://www.yourclimate.org/system/files/documents/Photovoltaic%20panel%20installation%20on%207%20Rotherham%20Schools.pdf	./system/files/documents/Photovoltaic%20panel%20installation%20on%207%20Rotherham%20Schools.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:57	1070426/1070426	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:57%20GMT	http://www.yourclimate.org/system/files/documents/Castle%20Howard.pdf	./system/files/documents/Castle%20Howard.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:57	716814/716814	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:57%20GMT	http://www.yourclimate.org/system/files/documents/Green%20Roofs.pdf	./system/files/documents/Green%20Roofs.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:57	240328/240328	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:57%20GMT	http://www.yourclimate.org/system/files/documents/Castle%20College.pdf	./system/files/documents/Castle%20College.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:57	832332/832332	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:57%20GMT	http://www.yourclimate.org/system/files/documents/Green%20Roof%20at%20The%20Cube%20101%20Shoreham%20Street.pdf	./system/files/documents/Green%20Roof%20at%20The%20Cube%20101%20Shoreham%20Street.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:58	709956/709956	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:58%20GMT	http://www.yourclimate.org/system/files/documents/Shirecliffe.pdf	./system/files/documents/Shirecliffe.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:58	258482/258482	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:58%20GMT	http://www.yourclimate.org/system/files/documents/Marks%20and%20Spencer%20Simply%20Food%20%e2%80%98Sustainable%20Learning%e2%80%99%20store.pdf	./system/files/documents/Marks%20and%20Spencer%20Simply%20Food%20%e2%80%98Sustainable%20Learning%e2%80%99%20store.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:58	251731/251731	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:58%20GMT	http://www.yourclimate.org/system/files/documents/Mitigating%20Flood%20Risk%20%20Land%20at%20Neepsend%20Lane%20Lancaster%20Street%20and%20Ball%20Street.pdf	./system/files/documents/Mitigating%20Flood%20Risk%20%20Land%20at%20Neepsend%20Lane%20Lancaster%20Street%20and%20Ball%20Street.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:58	1051719/1051719	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:58%20GMT	http://www.yourclimate.org/system/files/documents/HMR%20Sustainability.pdf	./system/files/documents/HMR%20Sustainability.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:58	312971/312971	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:58%20GMT	http://www.yourclimate.org/system/files/documents/Using%20a%20sustainability%20checklist%20to%20monitor%20planning%20applications.pdf	./system/files/documents/Using%20a%20sustainability%20checklist%20to%20monitor%20planning%20applications.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:59	725853/725853	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:59%20GMT	http://www.yourclimate.org/system/files/documents/Green%20Estate%20Renewable%20Energy%20Feasibility%20Study.pdf	./system/files/documents/Green%20Estate%20Renewable%20Energy%20Feasibility%20Study.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:59	242090/242090	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:59%20GMT	http://www.yourclimate.org/system/files/documents/Sheffield%20Renewables.pdf	./system/files/documents/Sheffield%20Renewables.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:59	272274/272274	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:59%20GMT	http://www.yourclimate.org/system/files/documents/Wakefield_LDF%20Policy%20on%20Renewable%20Energy%20and%20Sustainable%20Construction%20%2526%20Design.pdf	./system/files/documents/Wakefield_LDF%20Policy%20on%20Renewable%20Energy%20and%20Sustainable%20Construction%20&%20Design.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:59	278718/278718	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:59%20GMT	http://www.yourclimate.org/system/files/documents/Securing%20Complete%20Code%20for%20Sustainable%20Homes%20Level%206%20within%20a%20Housing%20Development.pdf	./system/files/documents/Securing%20Complete%20Code%20for%20Sustainable%20Homes%20Level%206%20within%20a%20Housing%20Development.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:54:59	258902/258902	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:54:59%20GMT	http://www.yourclimate.org/system/files/documents/Wakefield%20Securing%20renewable%20energy%20and%20sustainable%20construction.pdf	./system/files/documents/Wakefield%20Securing%20renewable%20energy%20and%20sustainable%20construction.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:55:00	264372/264372	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:55:00%20GMT	http://www.yourclimate.org/system/files/documents/Climate%20Change%20Adaptation%20for%20Severe%20Weather%20in%20West%20Yorkshire.pdf	./system/files/documents/Climate%20Change%20Adaptation%20for%20Severe%20Weather%20in%20West%20Yorkshire.pdf	(from http://www.yourclimate.org/pages/best-practice-hub)
14:55:00	21815/21815	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:00%20GMT	http://www.yourclimate.org/print/pages/best-practice-hub	./print/pages/best-practice-hub/index.html	(from http://www.yourclimate.org/pages/best-practice-hub)
14:55:00	4316368/4316368	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:55:00%20GMT	http://www.yourclimate.org/system/files/documents/Low%20carbon%20heritage%20buildings...tudies%20(Final%2016-11-2011)%20(2).pdf	./system/files/documents/Low%20carbon%20heritage%20buildings...tudies%20(Final%2016-11-2011)%20(2).pdf	(from http://www.yourclimate.org/pages/low-carbon-heritage-buildings)
14:55:01	11556/11556	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:00%20GMT	http://www.yourclimate.org/print/pages/low-carbon-heritage-buildings	./print/pages/low-carbon-heritage-buildings/index.html	(from http://www.yourclimate.org/pages/low-carbon-heritage-buildings)
14:55:01	25513/25513	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:01%20GMT	http://www.yourclimate.org/pages/comprehensive-planning-and-climate-change-training-local-authority-planning-officers	./pages/comprehensive-planning-and-climate-change-training-local-authority-planning-officers/index.html	(from http://www.yourclimate.org/pages/leadership-skills-and-support-service)
14:55:01	19680/19680	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:01%20GMT	http://www.yourclimate.org/pages/technical-support	./pages/technical-support/index.html	(from http://www.yourclimate.org/pages/leadership-skills-and-support-service)
14:55:01	1288981/1288981	---M--	200	added ('OK')	application/pdf	date:Sun,%2020%20Mar%202016%2014:55:01%20GMT	http://www.yourclimate.org/system/files/documents/CCSF_Training_fn_040312.pdf	./system/files/documents/CCSF_Training_fn_040312.pdf	(from http://www.yourclimate.org/pages/leadership-skills-and-support-service)
14:55:01	11261/11261	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:01%20GMT	http://www.yourclimate.org/print/pages/leadership-skills-and-support-service	./print/pages/leadership-skills-and-support-service/index.html	(from http://www.yourclimate.org/pages/leadership-skills-and-support-service)
14:55:02	18353/18353	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:02%20GMT	http://www.yourclimate.org/documents/comprehensive-planning-and-climate-change-training-planning-officers-information-leaflet	./documents/comprehensive-planning-and-climate-change-training-planning-officers-information-leaflet/index.html	(from http://www.yourclimate.org/print/pages/ccsf)
14:55:02	18144/18144	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:02%20GMT	http://www.yourclimate.org/documents/ccsf-technical-support-service-information-leaflet	./documents/ccsf-technical-support-service-information-leaflet/index.html	(from http://www.yourclimate.org/print/pages/ccsf)
14:55:02	18377/18377	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:02%20GMT	http://www.yourclimate.org/documents/low-carbon-heritage-buildings-user-guide	./documents/low-carbon-heritage-buildings-user-guide/index.html	(from http://www.yourclimate.org/print/pages/ccsf)
14:55:03	28440/28440	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:02%20GMT	http://www.yourclimate.org/taxonomy/term/15/all/feed	./taxonomy/term/15/all/feed.html	(from http://www.yourclimate.org/topic/environment)
14:55:03	1255/1255	---M-Z	200	added ('OK')	text/css	etag:%224e7-48197c110ef80-gzip%22	http://www.yourclimate.org/sites/all/themes/climate/terms.css	./sites/all/themes/climate/terms.css	(from http://www.yourclimate.org/topic/environment)
14:55:03	26334/26334	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:03%20GMT	http://www.yourclimate.org/topic/environment/historic-environment	./topic/environment/historic-environment/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:04	26490/26490	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:03%20GMT	http://www.yourclimate.org/topic/environment/biodiversity-natural-environment	./topic/environment/biodiversity-natural-environment/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:04	25527/25527	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:04%20GMT	http://www.yourclimate.org/topic/environment/pollution	./topic/environment/pollution/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:04	27225/27225	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:04%20GMT	http://www.yourclimate.org/topic/environment/greenhouse-gas-emissions-climate-change	./topic/environment/greenhouse-gas-emissions-climate-change/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:05	26665/26665	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:04%20GMT	http://www.yourclimate.org/topic/environment/energy-waste-natural-resources	./topic/environment/energy-waste-natural-resources/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:05	26769/26769	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:05%20GMT	http://www.yourclimate.org/topic/environment/sustainable-development	./topic/environment/sustainable-development/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:05	24699/24699	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:05%20GMT	http://www.yourclimate.org/events/climate-disadvantage-what-are-social-impacts-climate-change	./events/climate-disadvantage-what-are-social-impacts-climate-change/index.html	(from http://www.yourclimate.org/topic/environment)
14:55:06	26506/26506	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:05%20GMT	http://www.yourclimate.org/topic/environment?page=1	./topic/environment/index1.html	(from http://www.yourclimate.org/topic/environment)
14:55:06	26957/26957	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:06%20GMT	http://www.yourclimate.org/topic/environment?page=2	./topic/environment/index2.html	(from http://www.yourclimate.org/topic/environment)
14:55:06	26317/26317	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:06%20GMT	http://www.yourclimate.org/topic/environment?page=3	./topic/environment/index3.html	(from http://www.yourclimate.org/topic/environment)
14:55:06	26489/26489	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:06%20GMT	http://www.yourclimate.org/topic/environment?page=4	./topic/environment/index4.html	(from http://www.yourclimate.org/topic/environment)
14:55:06	26661/26661	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:06%20GMT	http://www.yourclimate.org/topic/environment?page=5	./topic/environment/index5.html	(from http://www.yourclimate.org/topic/environment)
14:55:07	26359/26359	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:06%20GMT	http://www.yourclimate.org/topic/environment?page=6	./topic/environment/index6.html	(from http://www.yourclimate.org/topic/environment)
14:55:07	25894/25894	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:07%20GMT	http://www.yourclimate.org/topic/environment?page=7	./topic/environment/index7.html	(from http://www.yourclimate.org/topic/environment)
14:55:07	27018/27018	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:07%20GMT	http://www.yourclimate.org/topic/environment?page=8	./topic/environment/index8.html	(from http://www.yourclimate.org/topic/environment)
14:55:07	23154/23154	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:07%20GMT	http://www.yourclimate.org/topic/environment?page=17	./topic/environment/index17.html	(from http://www.yourclimate.org/topic/environment)
14:55:08	40697/40697	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:07%20GMT	http://www.yourclimate.org/taxonomy/term/45/all/feed	./taxonomy/term/45/all/feed.html	(from http://www.yourclimate.org/topic/infrastructure/transport)
14:55:08	26009/26009	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:08%20GMT	http://www.yourclimate.org/topic/infrastructure/housing	./topic/infrastructure/housing/index.html	(from http://www.yourclimate.org/topic/infrastructure/transport)
14:55:08	23126/23126	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:08%20GMT	http://www.yourclimate.org/topic/infrastructure/utilities-broadband	./topic/infrastructure/utilities-broadband/index.html	(from http://www.yourclimate.org/topic/infrastructure/transport)
14:55:08	21586/21586	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:08%20GMT	http://www.yourclimate.org/news/friends-earth-big-green-bike-ride	./news/friends-earth-big-green-bike-ride/index.html	(from http://www.yourclimate.org/topic/infrastructure/transport)
14:55:09	22258/22258	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:08%20GMT	http://www.yourclimate.org/topic/infrastructure/transport?page=1	./topic/infrastructure/transport/index1.html	(from http://www.yourclimate.org/topic/infrastructure/transport)
14:55:09	25660/25660	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:09%20GMT	http://www.yourclimate.org/taxonomy/term/13/all/feed	./taxonomy/term/13/all/feed.html	(from http://www.yourclimate.org/topic/economy)
14:55:09	40520/40520	---M--	200	added ('OK')	image/jpeg	etag:%229e48-4699dbad2c600%22	http://www.yourclimate.org/sites/default/files/hmacbpf_images/secondary_images/Goathland-Steam-Train-by-Steve-Morgan.jpg	./sites/default/files/hmacbpf_images/secondary_images/Goathland-Steam-Train-by-Steve-Morgan.jpg	(from http://www.yourclimate.org/topic/economy)
14:55:09	25940/25940	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:09%20GMT	http://www.yourclimate.org/topic/economy/productivity-economic-growth	./topic/economy/productivity-economic-growth/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:10	26151/26151	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:09%20GMT	http://www.yourclimate.org/topic/economy/sectors-clusters-economic-structure	./topic/economy/sectors-clusters-economic-structure/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:10	25789/25789	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:10%20GMT	http://www.yourclimate.org/topic/economy/innovation	./topic/economy/innovation/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:10	25533/25533	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:10%20GMT	http://www.yourclimate.org/topic/economy/investment	./topic/economy/investment/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:10	25100/25100	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:10%20GMT	http://www.yourclimate.org/topic/economy/employment	./topic/economy/employment/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:11	25068/25068	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:10%20GMT	http://www.yourclimate.org/topic/economy/rural-economy	./topic/economy/rural-economy/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:11	17295/17295	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:11%20GMT	http://www.yourclimate.org/topic/economy/business-property-market	./topic/economy/business-property-market/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:11	19373/19373	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:11%20GMT	http://www.yourclimate.org/topic/economy/social-economy	./topic/economy/social-economy/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:11	22634/22634	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:11%20GMT	http://www.yourclimate.org/news/yhref-humber-sub-region-event-new-jan-14th-date-announced	./news/yhref-humber-sub-region-event-new-jan-14th-date-announced/index.html	(from http://www.yourclimate.org/topic/economy)
14:55:12	26384/26384	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:12%20GMT	http://www.yourclimate.org/topic/economy?page=1	./topic/economy/index1.html	(from http://www.yourclimate.org/topic/economy)
14:55:12	26184/26184	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:12%20GMT	http://www.yourclimate.org/topic/economy?page=2	./topic/economy/index2.html	(from http://www.yourclimate.org/topic/economy)
14:55:12	26257/26257	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:12%20GMT	http://www.yourclimate.org/topic/economy?page=3	./topic/economy/index3.html	(from http://www.yourclimate.org/topic/economy)
14:55:13	26766/26766	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:12%20GMT	http://www.yourclimate.org/topic/economy?page=4	./topic/economy/index4.html	(from http://www.yourclimate.org/topic/economy)
14:55:13	26028/26028	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:13%20GMT	http://www.yourclimate.org/topic/economy?page=5	./topic/economy/index5.html	(from http://www.yourclimate.org/topic/economy)
14:55:14	26901/26901	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:13%20GMT	http://www.yourclimate.org/topic/economy?page=6	./topic/economy/index6.html	(from http://www.yourclimate.org/topic/economy)
14:55:14	27133/27133	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:14%20GMT	http://www.yourclimate.org/topic/economy?page=7	./topic/economy/index7.html	(from http://www.yourclimate.org/topic/economy)
14:55:14	27137/27137	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:14%20GMT	http://www.yourclimate.org/topic/economy?page=8	./topic/economy/index8.html	(from http://www.yourclimate.org/topic/economy)
14:55:15	24882/24882	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:14%20GMT	http://www.yourclimate.org/topic/economy?page=11	./topic/economy/index11.html	(from http://www.yourclimate.org/topic/economy)
14:55:15	37637/37637	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:15%20GMT	http://www.yourclimate.org/taxonomy/term/14/all/feed	./taxonomy/term/14/all/feed.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:16	18364/18364	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:15%20GMT	http://www.yourclimate.org/topic/education-skilled-people/education-young-people	./topic/education-skilled-people/education-young-people/index.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:16	20939/20939	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:16%20GMT	http://www.yourclimate.org/topic/education-skilled-people/basic-skills	./topic/education-skilled-people/basic-skills/index.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:16	20884/20884	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:16%20GMT	http://www.yourclimate.org/topic/education-skilled-people/standard-higher-level-skills	./topic/education-skilled-people/standard-higher-level-skills/index.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:17	26167/26167	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:16%20GMT	http://www.yourclimate.org/topic/education-skilled-people/workforce-skills-training	./topic/education-skilled-people/workforce-skills-training/index.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:17	17158/17158	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:17%20GMT	http://www.yourclimate.org/topic/education-skilled-people/early-years-childcare	./topic/education-skilled-people/early-years-childcare/index.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:18	25986/25986	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:17%20GMT	http://www.yourclimate.org/topic/education-skilled-people?page=1	./topic/education-skilled-people/index1.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:18	25878/25878	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:18%20GMT	http://www.yourclimate.org/topic/education-skilled-people?page=2	./topic/education-skilled-people/index2.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:18	20837/20837	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:18%20GMT	http://www.yourclimate.org/topic/education-skilled-people?page=3	./topic/education-skilled-people/index3.html	(from http://www.yourclimate.org/topic/education-skilled-people)
14:55:18	34718/34718	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:18%20GMT	http://www.yourclimate.org/taxonomy/term/16/all/feed	./taxonomy/term/16/all/feed.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:19	25730/25730	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:18%20GMT	http://www.yourclimate.org/topic/governance-civic-participation/governance	./topic/governance-civic-participation/governance/index.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:19	26393/26393	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:19%20GMT	http://www.yourclimate.org/topic/governance-civic-participation/civic-participation	./topic/governance-civic-participation/civic-participation/index.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:20	25530/25530	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:19%20GMT	http://www.yourclimate.org/topic/governance-civic-participation/public-services-performance	./topic/governance-civic-participation/public-services-performance/index.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:20	23281/23281	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:20%20GMT	http://www.yourclimate.org/topic/governance-civic-participation/corporate-social-responsibility	./topic/governance-civic-participation/corporate-social-responsibility/index.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:20	26369/26369	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:20%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=1	./topic/governance-civic-participation/index1.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:21	26840/26840	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:20%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=2	./topic/governance-civic-participation/index2.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:21	27332/27332	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:21%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=3	./topic/governance-civic-participation/index3.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:21	26169/26169	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:21%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=4	./topic/governance-civic-participation/index4.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:21	27851/27851	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:21%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=5	./topic/governance-civic-participation/index5.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:22	26816/26816	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:21%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=6	./topic/governance-civic-participation/index6.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:22	28761/28761	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:22%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=7	./topic/governance-civic-participation/index7.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:22	27569/27569	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:22%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=8	./topic/governance-civic-participation/index8.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:22	19539/19539	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:22%20GMT	http://www.yourclimate.org/topic/governance-civic-participation?page=10	./topic/governance-civic-participation/index10.html	(from http://www.yourclimate.org/topic/governance-civic-participation)
14:55:22	28407/28407	---M-Z	200	added ('OK')	application/rss+xml	date:Sun,%2020%20Mar%202016%2014:55:22%20GMT	http://www.yourclimate.org/taxonomy/term/17/all/feed	./taxonomy/term/17/all/feed.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:23	26702/26702	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:23%20GMT	http://www.yourclimate.org/topic/infrastructure?page=1	./topic/infrastructure/index1.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:23	26426/26426	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:23%20GMT	http://www.yourclimate.org/topic/infrastructure?page=2	./topic/infrastructure/index2.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:23	26355/26355	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:23%20GMT	http://www.yourclimate.org/topic/infrastructure?page=3	./topic/infrastructure/index3.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:23	26775/26775	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:23%20GMT	http://www.yourclimate.org/topic/infrastructure?page=4	./topic/infrastructure/index4.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:24	25971/25971	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:23%20GMT	http://www.yourclimate.org/topic/infrastructure?page=5	./topic/infrastructure/index5.html	(from http://www.yourclimate.org/topic/infrastructure)
14:55:24	26887/26887	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202016%2014:55:24%20GMT	http://www.yourclimate.org/topic/infrastructure?page=6	./topic/infrastructure/index6.html	(from http://www.yourclimate.org/topic/infrastructure)
